station,easting,northing,elevation
"210871",609581.324,6423602.900,100.000
"210872",609587.266,6423610.944,100.000
"210873",609593.207,6423618.988,100.000
"210874",609599.148,6423627.032,100.000
"210875",609605.090,6423635.075,100.000
"210876",609611.031,6423643.119,100.000
"210877",609616.972,6423651.163,100.000
"210878",609622.913,6423659.206,100.000
"210879",609628.855,6423667.250,100.000
"210880",609634.796,6423675.294,100.000
"210881",609640.737,6423683.337,100.000
"210882",609646.679,6423691.381,100.000
"210883",609652.620,6423699.425,100.000
"210884",609658.561,6423707.469,100.000
"210885",609664.502,6423715.512,100.000
"210886",609670.444,6423723.556,100.000
"210887",609676.385,6423731.600,100.000
"210888",609682.326,6423739.643,100.000
"210889",609688.268,6423747.687,100.000
"210890",609694.209,6423755.731,100.000
"210891",609700.150,6423763.774,100.000
"210892",609706.091,6423771.818,100.000
"210893",609712.033,6423779.862,100.000
"210894",609717.974,6423787.906,100.000
"210895",609723.915,6423795.949,100.000
"210896",609729.857,6423803.993,100.000
"210897",609735.798,6423812.037,100.000
"210898",609741.739,6423820.080,100.000
"210899",609747.680,6423828.124,100.000
"210900",609753.622,6423836.168,100.000
"210901",609759.563,6423844.211,100.000
"210902",609765.504,6423852.255,100.000
"210903",609771.446,6423860.299,100.000
"210904",609777.387,6423868.343,100.000
"210905",609783.328,6423876.386,100.000
"210906",609789.269,6423884.430,100.000
"210907",609795.211,6423892.474,100.000
"210908",609801.152,6423900.517,100.000
"210909",609807.093,6423908.561,100.000
"210910",609813.035,6423916.605,100.000
"210911",609818.976,6423924.648,100.000
"210912",609824.917,6423932.692,100.000
"210913",609830.858,6423940.736,100.000
"210914",609836.800,6423948.780,100.000
"210915",609842.741,6423956.823,100.000
"210916",609848.682,6423964.867,100.000
"210917",609854.624,6423972.911,100.000
"210918",609860.565,6423980.954,100.000
"210919",609866.506,6423988.998,100.000
"210920",609872.447,6423997.042,100.000
"210921",609878.389,6424005.085,100.000
"210922",609884.330,6424013.129,100.000
"210923",609890.271,6424021.173,100.000
"210924",609896.213,6424029.217,100.000
"210925",609902.154,6424037.260,100.000
"210926",609908.095,6424045.304,100.000
"210927",609914.036,6424053.348,100.000
"210928",609919.978,6424061.391,100.000
"210929",609925.919,6424069.435,100.000
"210930",609931.860,6424077.479,100.000
"210931",609937.802,6424085.522,100.000
"210932",609943.743,6424093.566,100.000
"210933",609949.684,6424101.610,100.000
"210934",609955.625,6424109.654,100.000
"210935",609961.567,6424117.697,100.000
"210936",609967.508,6424125.741,100.000
"210937",609973.449,6424133.785,100.000
"210938",609979.391,6424141.828,100.000
"210939",609985.332,6424149.872,100.000
"210940",609991.273,6424157.916,100.000
"210941",609997.214,6424165.959,100.000
"210942",610003.156,6424174.003,100.000
"210943",610009.097,6424182.047,100.000
"210944",610015.038,6424190.091,100.000
"210945",610020.980,6424198.134,100.000
"210946",610026.921,6424206.178,100.000
"210947",610032.862,6424214.222,100.000
"210948",610038.804,6424222.265,100.000
"210949",610044.745,6424230.309,100.000
"210950",610050.686,6424238.353,100.000
"210951",610056.627,6424246.396,100.000
"210952",610062.569,6424254.440,100.000
"210953",610068.510,6424262.484,100.000
"210954",610074.451,6424270.528,100.000
"210955",610080.393,6424278.571,100.000
"210956",610086.334,6424286.615,100.000
"210957",610092.275,6424294.659,100.000
"210958",610098.216,6424302.702,100.000
"210959",610104.158,6424310.746,100.000
"210960",610110.099,6424318.790,100.000
"210961",610116.040,6424326.833,100.000
"210962",610121.982,6424334.877,100.000
"210963",610127.923,6424342.921,100.000
"210964",610133.864,6424350.965,100.000
"210965",610139.805,6424359.008,100.000
"210966",610145.747,6424367.052,100.000
"210967",610151.688,6424375.096,100.000
"210968",610157.629,6424383.139,100.000
"210969",610163.571,6424391.183,100.000
"210970",610169.512,6424399.227,100.000
"210971",610175.453,6424407.270,100.000
"210972",610181.394,6424415.314,100.000
"210973",610187.336,6424423.358,100.000
"210974",610193.277,6424431.402,100.000
"210975",610199.218,6424439.445,100.000
"210976",610205.160,6424447.489,100.000
"210977",610211.101,6424455.533,100.000
"210978",610217.042,6424463.576,100.000
"210979",610222.983,6424471.620,100.000
"210980",610228.925,6424479.664,100.000
"210981",610234.866,6424487.707,100.000
"210982",610240.807,6424495.751,100.000
"210983",610246.749,6424503.795,100.000
"210984",610252.690,6424511.839,100.000
"210985",610258.631,6424519.882,100.000
"210986",610264.572,6424527.926,100.000
"210987",610270.514,6424535.970,100.000
"210988",610276.455,6424544.013,100.000
"210989",610282.396,6424552.057,100.000
"210990",610288.338,6424560.101,100.000
"210991",610294.279,6424568.144,100.000
"210992",610300.220,6424576.188,100.000
"210993",610306.161,6424584.232,100.000
"210994",610312.103,6424592.276,100.000
"210995",610318.044,6424600.319,100.000
"210996",610323.985,6424608.363,100.000
"210997",610329.927,6424616.407,100.000
"210998",610335.868,6424624.450,100.000
"210999",610341.809,6424632.494,100.000
"211000",610347.750,6424640.538,100.000
"211001",610353.692,6424648.581,100.000
"211002",610359.633,6424656.625,100.000
"211003",610365.574,6424664.669,100.000
"211004",610371.516,6424672.713,100.000
"211005",610377.457,6424680.756,100.000
"211006",610383.398,6424688.800,100.000
"211007",610389.339,6424696.844,100.000
"211008",610395.281,6424704.887,100.000
"211009",610401.222,6424712.931,100.000
"211010",610407.163,6424720.975,100.000
"211011",610413.105,6424729.018,100.000
"211012",610419.046,6424737.062,100.000
"211013",610424.987,6424745.106,100.000
"211014",610430.928,6424753.150,100.000
"211015",610436.870,6424761.193,100.000
"211016",610442.811,6424769.237,100.000
"211017",610448.752,6424777.281,100.000
"211018",610454.694,6424785.324,100.000
"211019",610460.635,6424793.368,100.000
"211020",610466.576,6424801.412,100.000
"211021",610472.517,6424809.455,100.000
"211022",610478.459,6424817.499,100.000
"211023",610484.400,6424825.543,100.000
"211024",610490.341,6424833.587,100.000
"211025",610496.283,6424841.630,100.000
"211026",610502.224,6424849.674,100.000
"211027",610508.165,6424857.718,100.000
"211028",610514.107,6424865.761,100.000
"211029",610520.048,6424873.805,100.000
"211030",610525.989,6424881.849,100.000
"211031",610531.930,6424889.892,100.000
"211032",610537.872,6424897.936,100.000
"211033",610543.813,6424905.980,100.000
"211034",610549.754,6424914.024,100.000
"211035",610555.696,6424922.067,100.000
"211036",610561.637,6424930.111,100.000
"211037",610567.578,6424938.155,100.000
"211038",610573.519,6424946.198,100.000
"211039",610579.461,6424954.242,100.000
"211040",610585.402,6424962.286,100.000
"211041",610591.343,6424970.329,100.000
"211042",610597.285,6424978.373,100.000
"211043",610603.226,6424986.417,100.000
"211044",610609.167,6424994.461,100.000
"211045",610615.108,6425002.504,100.000
"211046",610621.050,6425010.548,100.000
"211047",610626.991,6425018.592,100.000
"211048",610632.932,6425026.635,100.000
"211049",610638.874,6425034.679,100.000
"211050",610644.815,6425042.723,100.000
"211051",610650.756,6425050.766,100.000
"211052",610656.697,6425058.810,100.000
"211053",610662.639,6425066.854,100.000
"211054",610668.580,6425074.898,100.000
"211055",610674.521,6425082.941,100.000
"211056",610680.463,6425090.985,100.000
"211057",610686.404,6425099.029,100.000
"211058",610692.345,6425107.072,100.000
"211059",610698.286,6425115.116,100.000
"211060",610704.228,6425123.160,100.000
"211061",610710.169,6425131.203,100.000
"211062",610716.110,6425139.247,100.000
"211063",610722.052,6425147.291,100.000
"211064",610727.993,6425155.335,100.000
"211065",610733.934,6425163.378,100.000
"211066",610739.875,6425171.422,100.000
"211067",610745.817,6425179.466,100.000
"211068",610751.758,6425187.509,100.000
"211069",610757.699,6425195.553,100.000
"211070",610763.641,6425203.597,100.000
"211071",610769.582,6425211.640,100.000
"211072",610775.523,6425219.684,100.000
"211073",610781.464,6425227.728,100.000
"211074",610787.406,6425235.772,100.000
"211075",610793.347,6425243.815,100.000
"211076",610799.288,6425251.859,100.000
"211077",610805.230,6425259.903,100.000
"211078",610811.171,6425267.946,100.000
"211079",610817.112,6425275.990,100.000
"211080",610823.053,6425284.034,100.000
"211081",610828.995,6425292.077,100.000
"211082",610834.936,6425300.121,100.000
"211083",610840.877,6425308.165,100.000
"211084",610846.819,6425316.209,100.000
"211085",610852.760,6425324.252,100.000
"211086",610858.701,6425332.296,100.000
"211087",610864.642,6425340.340,100.000
"211088",610870.584,6425348.383,100.000
"211089",610876.525,6425356.427,100.000
"211090",610882.466,6425364.471,100.000
"211091",610888.408,6425372.514,100.000
"211092",610894.349,6425380.558,100.000
"211093",610900.290,6425388.602,100.000
"211094",610906.231,6425396.646,100.000
"211095",610912.173,6425404.689,100.000
"211096",610918.114,6425412.733,100.000
"211097",610924.055,6425420.777,100.000
"211098",610929.997,6425428.820,100.000
"211099",610935.938,6425436.864,100.000
"211100",610941.879,6425444.908,100.000
"211101",610947.820,6425452.951,100.000
"211102",610953.762,6425460.995,100.000
"211103",610959.703,6425469.039,100.000
"211104",610965.644,6425477.083,100.000
"211105",610971.586,6425485.126,100.000
"211106",610977.527,6425493.170,100.000
"211107",610983.468,6425501.214,100.000
"211108",610989.409,6425509.257,100.000
"211109",610995.351,6425517.301,100.000
"211110",611001.292,6425525.345,100.000
"211111",611007.233,6425533.388,100.000
"211112",611013.175,6425541.432,100.000
"211113",611019.116,6425549.476,100.000
"211114",611025.057,6425557.520,100.000
"211115",611030.999,6425565.563,100.000
"211116",611036.940,6425573.607,100.000
"211117",611042.881,6425581.651,100.000
"211118",611048.822,6425589.694,100.000
"211119",611054.764,6425597.738,100.000
"211120",611060.705,6425605.782,100.000
"211121",611066.646,6425613.825,100.000
"211122",611072.588,6425621.869,100.000
"211123",611078.529,6425629.913,100.000
"211124",611084.470,6425637.957,100.000
"211125",611090.411,6425646.000,100.000
"211126",611096.353,6425654.044,100.000
"211127",611102.294,6425662.088,100.000
"211128",611108.235,6425670.131,100.000
"211129",611114.177,6425678.175,100.000
"211130",611120.118,6425686.219,100.000
"211131",611126.059,6425694.262,100.000
"211132",611132.000,6425702.306,100.000
"211133",611137.942,6425710.350,100.000
"211134",611143.883,6425718.394,100.000
"211135",611149.824,6425726.437,100.000
"211136",611155.766,6425734.481,100.000
"211137",611161.707,6425742.525,100.000
"211138",611167.648,6425750.568,100.000
"211139",611173.589,6425758.612,100.000
"211140",611179.531,6425766.656,100.000
"211141",611185.472,6425774.699,100.000
"211142",611191.413,6425782.743,100.000
"211143",611197.355,6425790.787,100.000
"211144",611203.296,6425798.830,100.000
"211145",611209.237,6425806.874,100.000
"211146",611215.178,6425814.918,100.000
"211147",611221.120,6425822.962,100.000
"211148",611227.061,6425831.005,100.000
"211149",611233.002,6425839.049,100.000
"211150",611238.944,6425847.093,100.000
"211151",611244.885,6425855.136,100.000
"211152",611250.826,6425863.180,100.000
"211153",611256.767,6425871.224,100.000
"211154",611262.709,6425879.267,100.000
"211155",611268.650,6425887.311,100.000
"211156",611274.591,6425895.355,100.000
"211157",611280.533,6425903.399,100.000
"211158",611286.474,6425911.442,100.000
"211159",611292.415,6425919.486,100.000
"211160",611298.356,6425927.530,100.000
"211161",611304.298,6425935.573,100.000
"211162",611310.239,6425943.617,100.000
"211163",611316.180,6425951.661,100.000
"211164",611322.122,6425959.704,100.000
"211165",611328.063,6425967.748,100.000
"211166",611334.004,6425975.792,100.000
"211167",611339.945,6425983.836,100.000
"211168",611345.887,6425991.879,100.000
"211169",611351.828,6425999.923,100.000
"211170",611357.769,6426007.967,100.000
"211171",611363.711,6426016.010,100.000
"211172",611369.652,6426024.054,100.000
"211173",611375.593,6426032.098,100.000
"211174",611381.534,6426040.141,100.000
"211175",611387.346,6426048.277,100.000
"211176",611392.990,6426056.533,100.000
"211177",611398.633,6426064.788,100.000
"211178",611404.276,6426073.044,100.000
"211179",611409.919,6426081.299,100.000
"211180",611415.563,6426089.555,100.000
"211181",611421.206,6426097.810,100.000
"211182",611426.849,6426106.066,100.000
"211183",611432.493,6426114.321,100.000
"211184",611438.136,6426122.577,100.000
"211185",611443.779,6426130.832,100.000
"211186",611449.422,6426139.088,100.000
"211187",611455.066,6426147.343,100.000
"211188",611460.709,6426155.599,100.000
"211189",611466.352,6426163.854,100.000
"211190",611471.996,6426172.110,100.000
"211191",611477.639,6426180.365,100.000
"211192",611483.282,6426188.621,100.000
"211193",611488.925,6426196.876,100.000
"211194",611494.569,6426205.132,100.000
"211195",611500.212,6426213.387,100.000
"211196",611505.855,6426221.643,100.000
"211197",611511.499,6426229.898,100.000
"211198",611517.142,6426238.154,100.000
"211199",611522.785,6426246.409,100.000
"211200",611528.428,6426254.665,100.000
"211201",611534.072,6426262.920,100.000
"211202",611539.715,6426271.176,100.000
"211203",611545.358,6426279.431,100.000
"211204",611551.002,6426287.687,100.000
"211205",611556.645,6426295.942,100.000
"211206",611562.288,6426304.198,100.000
"211207",611567.931,6426312.453,100.000
"211208",611573.575,6426320.709,100.000
"211209",611579.218,6426328.964,100.000
"211210",611584.861,6426337.220,100.000
"211211",611590.505,6426345.475,100.000
"211212",611596.148,6426353.731,100.000
"211213",611601.791,6426361.986,100.000
"211214",611607.434,6426370.242,100.000
"211215",611613.078,6426378.497,100.000
"211216",611618.721,6426386.753,100.000
"211217",611624.364,6426395.008,100.000
"211218",611630.008,6426403.264,100.000
"211219",611635.651,6426411.519,100.000
"211220",611641.294,6426419.775,100.000
"211221",611646.937,6426428.030,100.000
"211222",611652.581,6426436.286,100.000
"211223",611658.224,6426444.541,100.000
"211224",611663.867,6426452.797,100.000
"211225",611669.511,6426461.052,100.000
"211226",611675.154,6426469.308,100.000
"211227",611680.797,6426477.563,100.000
"211228",611686.440,6426485.819,100.000
"211229",611692.084,6426494.074,100.000
"211230",611697.727,6426502.330,100.000
"211231",611703.370,6426510.585,100.000
"211232",611709.014,6426518.841,100.000
"211233",611714.657,6426527.096,100.000
"211234",611720.300,6426535.352,100.000
"211235",611725.943,6426543.607,100.000
"211236",611731.587,6426551.863,100.000
"211237",611737.230,6426560.118,100.000
"211238",611742.873,6426568.374,100.000
"211239",611748.517,6426576.629,100.000
"211240",611754.160,6426584.885,100.000
"211241",611759.803,6426593.140,100.000
"211242",611765.446,6426601.396,100.000
"211243",611771.090,6426609.651,100.000
"211244",611776.733,6426617.907,100.000
"211245",611782.376,6426626.162,100.000
"211246",611788.020,6426634.418,100.000
"211247",611793.663,6426642.673,100.000
"211248",611799.306,6426650.929,100.000
"211249",611804.949,6426659.184,100.000
"211250",611810.593,6426667.440,100.000
"211251",611816.236,6426675.695,100.000
"211252",611821.879,6426683.951,100.000
"211253",611827.523,6426692.206,100.000
"211254",611833.166,6426700.462,100.000
"211255",611838.809,6426708.717,100.000
"211256",611844.452,6426716.973,100.000
"211257",611850.096,6426725.228,100.000
"211258",611855.739,6426733.484,100.000
"211259",611861.382,6426741.739,100.000
